"Id","SalePrice"
1461,123009.290150877
1462,153840.374362961
1463,180530.734798067
1464,198905.407721401
1465,195558.605971729
1466,171479.596216592
1467,183602.588562443
1468,164021.339393497
1469,193620.28935722
1470,121573.086311193
1471,184344.322403256
1472,99718.114074236
1473,96232.1357754208
1474,145718.380572679
1475,117430.333920921
1476,365711.522730404
1477,256479.603454747
1478,287619.365438339
1479,283945.658598766
1480,537739.273750719
1481,342693.082441302
1482,204094.930336535
1483,175532.566461734
1484,162469.434979618
1485,180970.566302598
1486,193436.039605351
1487,324522.5630129
1488,236863.076302128
1489,197863.509805824
1490,239460.098445884
1491,194542.194847731
1492,90704.9666704865
1493,176855.702582468
1494,280997.438799693
1495,285388.1872149
1496,230303.91536967
1497,184641.772064766
1498,191556.486265076
1499,162714.798653794
1500,155636.73433723
1501,179631.394339991
1502,155721.952263456
1503,282089.501042569
1504,244500.131512103
1505,229035.762884838
1506,189037.975027165
1507,264386.710214388
1508,197819.109218697
1509,161898.840842719
1510,143102.860254634
1511,171975.103080025
1512,178304.114670388
1513,137736.837145507
1514,162719.232270794
1515,199989.418552223
1516,144675.407588217
1517,172654.185181625
1518,130829.813192888
1519,212789.195175064
1520,130785.614670787
1521,132651.810987835
1522,176955.882125345
1523,112366.694401825
1524,119202.159671986
1525,125905.574262355
1526,113511.450229843
1527,112863.424702509
1528,138087.777830075
1529,154131.716671691
1530,200578.803596627
1531,108106.843553448
1532,98008.9673213572
1533,150640.997825535
1534,125435.797180097
1535,139812.96591497
1536,107152.759050717
1537,62055.9954785541
1538,141919.00456146
1539,191884.638478773
1540,81800.9427703901
1541,134400.399519474
1542,151838.832473019
1543,175124.654824109
1544,89368.3585569944
1545,119480.120016708
1546,137343.327797471
1547,132595.265421241
1548,139096.273242741
1549,126644.410832033
1550,132881.817643201
1551,107961.664530175
1552,134815.113878871
1553,137004.805530954
1554,122538.069112757
1555,161731.537383431
1556,86251.5376602744
1557,117148.28209396
1558,109237.105125461
1559,61649.6493846553
1560,132631.855681961
1561,116691.193464872
1562,133258.017999673
1563,122098.05666597
1564,161248.026496396
1565,146297.5668222
1566,242464.117902955
1567,81936.3719781808
1568,247296.653326197
1569,124002.647722421
1570,133778.745119324
1571,116254.95526977
1572,141426.980890383
1573,216303.938904074
1574,121951.295406332
1575,237317.678507807
1576,250926.607610124
1577,174158.275665507
1578,142269.00143327
1579,152003.829428434
1580,195442.006828707
1581,153702.615048064
1582,127720.374479044
1583,303738.66258403
1584,222141.645233248
1585,138819.038377574
1586,85385.5409265151
1587,109330.361940761
1588,156819.576480895
1589,100025.317725492
1590,135357.921673538
1591,93560.0564334965
1592,115821.430245582
1593,128587.806960417
1594,129358.078713563
1595,109931.034090201
1596,227539.46754214
1597,195449.945606637
1598,222013.199538466
1599,162217.168469141
1600,149365.279528496
1601,76318.9553086717
1602,116551.558674991
1603,57452.910973691
1604,260672.777538424
1605,234719.374880682
1606,163942.658977966
1607,205826.182787403
1608,207744.669163039
1609,185810.513117602
1610,156768.586368427
1611,134439.002145081
1612,168860.986661113
1613,168204.580846768
1614,118069.449267863
1615,87789.5927179573
1616,79734.095905235
1617,93366.1328733646
1618,142603.632807274
1619,139404.242424026
1620,160337.465710659
1621,138756.801692498
1622,141151.771837035
1623,267891.823527426
1624,204254.938092435
1625,120751.405736066
1626,168241.792598857
